Dimension,Spin_Configuration,Spin_Parameter_a,EFT_Coupling_Lambda,Mass_M,Weyl_Boost_Weight_2,KY_Residual_Norm,Love_Number_k2,RG_Scale_r,Model_Variant
9,Generic-Multi-Spin,0.44657891023978591,0.028973991370855833,1,0.0070695124130392851,0.0051373107864418153,0.020268553723014327,11.959264567308129,rigidification_benchmark
9,Generic-Multi-Spin,1.1020716909268544,0.19919874703785406,1,0.2762066681191287,0.23235786134513486,0.73811958396941146,10.781134490575642,rigidification_benchmark
8,Single-Spin,0.79889984439227546,0.062263331092445182,1,0.044363670438039654,0.031913185035648745,0.11868028490157509,9.7280596335418519,rigidification_benchmark
7,Single-Spin,0.70581230028234332,0.15514459513073509,1,0.070197791252577968,0.053981105593669011,0.19034956648776613,11.6588882856071,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.20723128498780263,0.12304234742952512,1,5.5219527569564951e-09,5.2936803777190274e-09,0.016995757052293867,9.6034025941044092,rigidification_benchmark
8,Single-Spin,1.2392492461653817,0.25515840276597346,1,0.49992513102775782,0.35430991718686283,1.2726121532051073,12.609622673038393,rigidification_benchmark
7,Single-Spin,1.3062300422218907,0.1137407731730137,1,0.1835432661526982,0.13717558186220111,0.50224575782802761,9.7487579184584323,rigidification_benchmark
8,Generic-Multi-Spin,0.27428002848207489,0.24409866424216051,1,0.015383234271067466,0.012350892844026401,0.04246382340147823,11.638363465107977,rigidification_benchmark
6,Single-Spin,0.69085492352209887,0.071272241558194172,1,0.023985648401096307,0.018023921631911483,0.0663221969325547,9.5807283742353313,rigidification_benchmark
9,Generic-Multi-Spin,0.78382874507830103,0.16591095461043251,1,0.10752370100500122,0.083294631840657329,0.30461992551994554,13.532444071676583,rigidification_benchmark
6,Single-Spin,1.0402177078586268,0.020258388423887084,1,0.017202675717958079,0.01412067308019403,0.046271685124731995,11.360072431433945,rigidification_benchmark
6,Single-Spin,0.38465697973379498,0.18755310872983375,1,0.016414047026570976,0.011719204514479987,0.042057349727801327,10.399408132582902,rigidification_benchmark
8,Single-Spin,0.15559412536225842,0.089753768223415131,1,0.0026523187209646672,0.0022890449486819772,0.0070634294938280657,11.91313912756741,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.3751184081127206,0.29745515092127023,1,4.800152559962302e-08,3.1522323048193756e-08,0.012691555581885209,9.9270866745151576,rigidification_benchmark
7,Single-Spin,1.4510285773303249,0.041603305042607716,1,0.071975503877443336,0.047938659342699169,0.195509282538818,10.679131831135601,rigidification_benchmark
8,Single-Spin,0.044158197088428774,0.17198673289162761,1,0.00034926808258454518,0.00030542233131620967,0.00094473261882316989,12.457652532868087,rigidification_benchmark
9,Generic-Multi-Spin,0.54310541331070383,0.14809458338886128,1,0.046919474700557622,0.037778182171401616,0.12508971592595647,10.111117933131755,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.011045376484953,0.24271305253603961,1,2.3375656426394251e-08,2.1433676987474426e-08,0.019286846915208537,11.251750454585999,rigidification_benchmark
6,Single-Spin,0.89537482251881717,0.098179895844959661,1,0.054547785716832553,0.043899289653780739,0.14849457589393972,10.539060271624475,rigidification_benchmark
5,Single-Spin,0.61482602230356442,0.26545437224584628,1,0.0094491352013100459,0.0084623035111198088,0.0252290525732142,9.0207308176904917,rigidification_benchmark
5,Single-Spin,0.30339084674977701,0.016517062977268362,1,5.9744932423228481e-05,4.5201208750680014e-05,0.00015419420881580603,11.492137607187033,rigidification_benchmark
9,Generic-Multi-Spin,1.1478574264746932,0.22424398245499658,1,0.31256596788009539,0.28232167069486142,0.876459938820081,11.198418330121786,rigidification_benchmark
7,Generic-Multi-Spin,1.1516485372807328,0.11033549694154506,1,0.12632392884335444,0.10655190473013731,0.32364012958908639,9.4152645050548021,rigidification_benchmark
9,Generic-Multi-Spin,0.30857022820085567,0.28054422869826667,1,0.030769036171440882,0.022046909168676524,0.085428497896688188,12.425218312256039,rigidification_benchmark
6,Generic-Multi-Spin,0.65336115857069843,0.0046544475354542963,1,0.0012022934497622551,0.0010388495948498206,0.003167631098466954,10.351241161860525,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.9353883547783326,0.20944711165734753,1,2.5728048549729322e-08,1.5532425227873707e-08,0.078142719743371031,12.30846303878352,rigidification_benchmark
6,Single-Spin,1.0071269592254133,0.054349410366861153,1,0.041088658894822591,0.033762576976167857,0.11296982801573596,12.121239393297582,rigidification_benchmark
6,Single-Spin,0.53768427644064276,0.18648606723504607,1,0.039454880947095115,0.036119641981962033,0.10306806036613504,9.6417160917073481,rigidification_benchmark
8,Single-Spin,0.0054041929602958267,0.13564146371937916,1,3.8090734544597544e-06,3.129490470527299e-06,1.0297847035530618e-05,11.59080728366971,rigidification_benchmark
5,Single-Spin,1.410864851059326,0.22850670384739247,1,0.16476839054741296,0.12742686708905268,0.45788680660732706,8.8960504089482129,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,1.3931248325472287,0.033591010438364932,1,5.6470453553036728e-10,3.8984728016661081e-10,0.0032687416020459967,10.3457474979572,rigidification_benchmark
6,Single-Spin,0.17512472649289762,0.20381083085722665,1,0.0046437065248664073,0.0038119006422998778,0.012416580080212866,11.894618181325495,rigidification_benchmark
8,Generic-Multi-Spin,0.4147931030449914,0.076714131863708609,1,0.015974611934932069,0.011636077395972827,0.042744752022950139,10.431735211424529,rigidification_benchmark
9,Generic-Multi-Spin,1.0717878713430464,0.2814904144486487,1,0.3427497783998083,0.29099007405937299,0.935620583582631,11.82787229558453,rigidification_benchmark
9,Generic-Multi-Spin,0.76560631372754184,0.12765474417223968,1,0.083592441333973797,0.065960607174722574,0.22499949260913335,12.650117736030371,rigidification_benchmark
7,Single-Spin,0.67117698932472425,0.25977501950347143,1,0.089285991277699386,0.066795477579734627,0.24607364024903183,9.1629275582730774,rigidification_benchmark
5,Generic-Multi-Spin,0.2440194596621264,0.057651256213739517,1,8.0674785979008854e-05,7.0835855118908336e-05,0.00022659073580004184,11.169701689854264,rigidification_benchmark
7,Single-Spin,1.2744209842632366,0.15052758500389291,1,0.27010636836546692,0.21394400762382004,0.72366788733977261,10.617279607895762,rigidification_benchmark
5,Generic-Multi-Spin,1.2426190800633981,0.066513362046344213,1,0.033640513367567321,0.028000890141506678,0.094125118785591641,10.39267749665305,rigidification_benchmark
7,Single-Spin,0.21210240243618378,0.16114785510379914,1,0.0054505162335320122,0.0039800161179067758,0.015162756922292003,9.6202212447300557,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.7447486868442651,0.11849933082085476,1,4.942743054069152e-09,4.682471592697896e-09,0.025078290313433629,11.628263528458774,rigidification_benchmark
9,Generic-Multi-Spin,0.83924738915721975,0.24886215713813808,1,0.2056869139866746,0.17270712371677474,0.55571921207118713,11.058544096257538,rigidification_benchmark
6,Single-Spin,1.0984629625546039,0.084990266386770652,1,0.069819444981818773,0.04834256821797972,0.18029278265187001,10.311758530605584,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.44158334728265275,0.2926965843327623,1,5.7912121962076411e-08,2.9419527065034944e-08,0.010241262136492651,12.828781030327082,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.096426215985075572,0.025021496871187356,1,3.5513534597054732e-10,2.2754597721548035e-10,0.0095813950548693273,10.013748295977711,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.3143569441292695,0.19231199718235062,1,1.442478659071932e-08,1.3199887352578286e-08,0.010867782552715704,10.896005972567945,rigidification_benchmark
9,Generic-Multi-Spin,1.484505211252817,0.14333202032224276,1,0.46978814921754702,0.39962342516304106,1.2892579156229429,13.012290154304356,rigidification_benchmark
5,Single-Spin,0.078976605716023593,0.23795470946420452,1,4.1447503061708038e-06,2.8605110023066343e-06,1.0432252911125122e-05,9.6509186951443553,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.50576793445088708,0.046366189973235133,1,7.3993897762920155e-10,7.5754647713216995e-10,0.0092596506178695571,11.147887242771684,rigidification_benchmark
7,Single-Spin,0.97532433978938771,0.17674468257411849,1,0.14006592998874251,0.10264922728627905,0.39628789133281211,9.33925093440339,rigidification_benchmark
9,Generic-Multi-Spin,0.85662118159656042,0.011759104354110546,1,0.013782695314492147,0.0088381108790012725,0.036728578756355566,10.732757208589465,rigidification_benchmark
6,Generic-Multi-Spin,0.57466193282668943,0.21948108858370224,1,0.06717141407250346,0.05381355169392997,0.18464737449618357,10.657444915547966,rigidification_benchmark
6,Single-Spin,0.33535975720233008,0.1029382478574617,1,0.0077514467466636879,0.0063605203959636245,0.020853930973077042,9.934763037413358,rigidification_benchmark
6,Generic-Multi-Spin,1.1783243437284772,0.27021694425313175,1,0.29811083749368922,0.25203376959644985,0.76859423428863061,11.824687590170651,rigidification_benchmark
5,Single-Spin,1.1832955816705246,0.10223745044515935,1,0.040840134335064102,0.033836298584898762,0.11174423996807568,8.9003838771022856,rigidification_benchmark
6,Generic-Multi-Spin,0.33880682682992053,0.27011381477786228,1,0.024182494699990283,0.019805264415049859,0.063149479643467343,10.686597524955868,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.57996007840844888,0.012756034535937943,1,9.7659975277801714e-11,5.6704524526382531e-11,0.0028957252979065966,10.532362455874681,rigidification_benchmark
9,Generic-Multi-Spin,0.86048527862342261,0.21987634540971929,1,0.19874366809522004,0.15729032732876391,0.51414798468823064,13.480682942736895,rigidification_benchmark
7,Single-Spin,0.97615080637900997,0.046263918801989407,1,0.044830816045821259,0.037198043917026198,0.12104490607962418,11.867813336756081,rigidification_benchmark
9,Generic-Multi-Spin,0.50823300714488329,0.17604073804706244,1,0.054692564361175533,0.047244157828859552,0.14950855210398664,11.691794274561108,rigidification_benchmark
7,Single-Spin,0.079579158676858996,0.14372813545228355,1,0.00071633435331242305,0.00058714140980736513,0.001891126941437552,11.520888181962073,rigidification_benchmark
9,Generic-Multi-Spin,1.4864731500945996,0.23894849253127817,1,0.88466343994567087,0.72763623393879218,2.3750400516254984,10.319477601628751,rigidification_benchmark
6,Single-Spin,1.3167869478989729,0.025430488796751017,1,0.03367507604732313,0.028616814424400429,0.092584976852826795,10.169780408311635,rigidification_benchmark
7,Generic-Multi-Spin,0.097284845851981078,0.1932951922646314,1,0.0015837222760693305,0.0014121061551875961,0.0043608171894615015,12.06707717999816,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.44351487613229179,0.084873401811954574,1,2.8231230751780918e-09,2.4484482051607128e-09,0.0020821235553630489,8.7017750505357974,rigidification_benchmark
8,Single-Spin,1.0990991986696199,0.29200952202000652,1,0.2999191842678452,0.27116569327173251,0.81240126699714399,12.211180330161005,rigidification_benchmark
7,Single-Spin,0.84270377920637185,0.11947937878838182,1,0.084955265552013284,0.067926034744861974,0.24371073431757001,10.939028141181916,rigidification_benchmark
9,Generic-Multi-Spin,0.74970778812226468,0.24927200736772551,1,0.18275063867441851,0.17064288814271189,0.50070994710916594,10.870675955154002,rigidification_benchmark
6,Generic-Multi-Spin,0.21597716095245817,0.065823152618834757,1,0.0019835044800817149,0.0017183794729224784,0.0053978748874098726,11.892114043049514,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,1.2479035691042124,0.16103184883300681,1,1.3678869721041999e-08,8.9307004987802109e-09,0.012909227007167044,10.348368669953198,rigidification_benchmark
7,Single-Spin,1.2739614114864048,0.058425581670742487,1,0.094331360872938586,0.071642589083670619,0.25763780946054099,11.341580921877176,rigidification_benchmark
8,Single-Spin,0.24191985030854682,0.15070481472654548,1,0.0087308954391984647,0.0062431717111487732,0.024087492674734853,10.017869810014963,rigidification_benchmark
7,Single-Spin,0.67020749784883671,0.12658371374302918,1,0.039852163614924573,0.032484387749104962,0.10819614114486617,11.938012625649572,rigidification_benchmark
8,Generic-Multi-Spin,0.76327286684308104,0.25930623463275376,1,0.19260413834806989,0.14464107181222863,0.51717169404398067,11.202189602795988,rigidification_benchmark
5,Single-Spin,1.0664497395882084,0.076889931079654958,1,0.020077764655322544,0.016962899924063048,0.054469729272495652,9.2493091630749404,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.41098057007698435,0.28226845922308785,1,2.7377180319282057e-08,2.8054414398911262e-08,0.018144295207724644,11.637829118408263,rigidification_benchmark
8,Single-Spin,0.17019351942619032,0.033120795060941018,1,0.0011614894151599289,0.00094976058516571223,0.0031397605172687631,10.074649633280933,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.3896262435630449,0.20274351974545235,1,1.6580174142636195e-08,1.5305148933624197e-08,0.014089402163798927,10.838559320475905,rigidification_benchmark
5,Generic-Multi-Spin,1.4070415224951216,0.13515894374911488,1,0.094428939033760331,0.072405030346622962,0.26309254303042762,11.372275034431368,rigidification_benchmark
5,Single-Spin,7.9583639618009328e-05,0.22744940851772857,1,2.7938181292459909e-19,2.2044742252513558e-19,1.0000000000000001e-18,9.4874791298061609,rigidification_benchmark
9,Generic-Multi-Spin,0.53417641173715891,0.054540375189060346,1,0.021435154568488424,0.018228814966664134,0.058530478754547706,12.018722801655532,rigidification_benchmark
5,Single-Spin,1.0022079335250156,0.18724665759250245,1,0.039683325478251777,0.033036724241556466,0.11077522223464323,8.9218166549690068,rigidification_benchmark
6,Generic-Multi-Spin,0.93332528952368166,0.0036008715232266116,1,0.0027154165993209926,0.002125141908283073,0.0073235347814235834,8.8779763861559324,rigidification_benchmark
9,Generic-Multi-Spin,0.6528680367464712,0.20896316118037703,1,0.11466984004068385,0.093528669383504084,0.31208323102440771,12.508831134252251,rigidification_benchmark
7,Single-Spin,0.3062718055384262,0.11109980661643763,1,0.011090469289753562,0.010034403323095426,0.030086454691497028,10.553327913023532,rigidification_benchmark
9,Generic-Multi-Spin,1.1506468378253001,0.28073376301375963,1,0.54743941558248632,0.42643708809302794,1.4621478050065422,13.009570724051446,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.1429026166138154,0.017519429084579461,1,1.7207948326734121e-10,1.0665678214193727e-10,0.0077310467163529458,11.690188714209944,rigidification_benchmark
8,Single-Spin,0.29991586055976338,0.2246349477608949,1,0.018579181744089297,0.014844847866750647,0.046904012976516848,10.122836657240986,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.60955726845886371,0.097474234709856111,1,5.0357155218675054e-09,3.5167772489112929e-09,0.0046726339075306451,12.925783286243677,rigidification_benchmark
7,Single-Spin,0.8914929116406729,0.26535496208801307,1,0.18864450679644063,0.1334760064045738,0.50032477921550944,10.211164737213403,rigidification_benchmark
5,Single-Spin,1.0101910380351693,0.14848697920146586,1,0.035918350398728677,0.027700542980642288,0.095672568414635784,9.8048637597821653,rigidification_benchmark
6,Single-Spin,0.54065681340013905,0.24371169932591452,1,0.04878827182737426,0.040823996127997017,0.12917022906642481,11.535535402409732,rigidification_benchmark
5,Single-Spin,0.043537696169526317,0.041505325391480705,1,7.1196826346450057e-08,5.834184268658609e-08,1.9591825346791875e-07,8.6068620914593339,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,1.4490898961188159,0.17127735243908782,1,1.0172682248407646e-08,1.0564887008131401e-08,0.017278130665861854,10.502765547018498,rigidification_benchmark
6,Single-Spin,1.3726604877805944,0.089631467723115352,1,0.14693411334103945,0.11797137595026135,0.38780573697772452,11.720778753329068,rigidification_benchmark
8,Generic-Multi-Spin,0.15475192357652265,0.29677238012863322,1,0.0078986004102101666,0.0060705101450074335,0.022204140657037515,10.942343520373106,rigidification_benchmark
